index,uid,cluster,friend_count,status_count,follower_count,friends_day,statuses_day,followers_day,retweet_pro,dmention_pro,reply_pro,retweet_div,reply_div,mention_div,i,we,negate,swear,social,posemo,negemo,body,health,ingest,prostr
2333,2714,0,772,1642,239,5.4366197183,11.5633802817,1.6830985916,0.1086544536,0.1130764371,0.0429564119,3.8843353474,3.1987989509,2.5400363038,0.1028977482,0.0013842746,0.0233480989,0.0073366556,0.0841177556,0.0244555186,0.0342838686,0.0143503138,0.0151808786,0.0348375784,-0.0006317119
2334,2715,0,186,3582,347,0.1915550978,3.6889804325,0.3573635427,0.1257161044,0.1333545512,0.0706556334,5.1290226535,3.8790819356,2.8603225443,0.1502733256,0.0019337325,0.0313487784,0.0106355286,0.0720687219,0.0293778588,0.0498679856,0.0220519877,0.0214198059,0.0349559332,0.0006365372
2335,2716,0,565,1913,433,1.2811791383,4.3378684807,0.9818594104,0.4745762712,0.4110169492,0.0472154964,4.8869257319,3.165639309,2.4724838693,0.1024041733,0.0037423452,0.0331140848,0.013608528,0.0994556589,0.0480834656,0.0503515536,0.0207530052,0.0193921524,0.0341347244,0.0133171913
2336,2717,0,213,161,91,0.6454545455,0.4878787879,0.2757575758,0.6515151515,0.6287878788,0.1666666667,3.2214902708,2.5968338689,1.5498260459,0.112244898,0,0.0255102041,0.0102040816,0.0867346939,0.0510204082,0.0459183673,0.0765306122,0.0255102041,0.0357142857,0.2272727273
2337,2718,0,84,160,53,0.6511627907,1.2403100775,0.4108527132,0.4166666667,0.2847222222,0.0347222222,3.382682954,0.9368883075,0.8486855577,0.1350455675,0,0.0256835128,0.0265120133,0.0745650373,0.0472245236,0.0497100249,0.0331400166,0.0132560066,0.0488815244,0.0208333333
2338,2719,0,120,220,56,0.1293103448,0.2370689655,0.0603448276,0.2880434783,0.277173913,0.0760869565,3.441409319,2.3516733019,2.302585093,0.1024287223,0.0047518479,0.0295670539,0.0063357973,0.0691657867,0.0443505808,0.0411826822,0.0131995776,0.0168954593,0.0263991552,0
2339,2720,0,547,2431,558,1.0580270793,4.7021276596,1.0793036751,0.3231540565,0.3081130356,0.241112124,4.5815849421,3.7128252064,3.0958229865,0.1291469961,0.0021987971,0.0323999224,0.009118541,0.0713962362,0.0465627627,0.0362154821,0.0200478562,0.0155855914,0.0355687771,0.0018231541
2340,2721,0,144,1877,435,0.1649484536,2.1500572738,0.4982817869,0.2724196278,0.2955442752,0.0772701636,3.0521680417,3.4949099231,3.0200943731,0.1260583255,0.0035747883,0.0251175917,0.0068203198,0.1068673565,0.0390404516,0.0386171214,0.015710254,0.0119473189,0.0187676388,-0.0016920474
2341,2722,0,393,1150,334,0.3732193732,1.0921177588,0.3171889839,0.2999088423,0.2752962625,0.0592525068,4.6043210153,1.900342755,2.038855051,0.1341871921,0.0015763547,0.0291625616,0.021773399,0.0737931034,0.0381280788,0.0567487685,0.0210837438,0.0195073892,0.0291625616,0.000911577
2342,2723,0,434,1479,346,0.419729207,1.4303675048,0.334622824,0.3900481541,0.3876404494,0.0963081862,4.9479037294,2.6533918946,3.4110205955,0.1234748149,0.0031285848,0.0298258421,0.0112629054,0.0826989259,0.0464073417,0.0541245177,0.0156429242,0.0165814996,0.0251329649,0.007223114
2343,2724,0,13,345,75,0.0423452769,1.1237785016,0.2442996743,0.0512048193,0.1265060241,0.0813253012,2.7363390511,1.1264933916,1.0986122887,0.1220348671,0.0022863675,0.0228636753,0.0034295513,0.0663046585,0.0402972278,0.0308659617,0.0254358388,0.0125750214,0.0414404115,0
2344,2725,0,212,577,186,1.3677419355,3.7225806452,1.2,0.248046875,0.201171875,0.076171875,4.1374344222,1.6828927982,2.1972245773,0.136558832,0.0054394503,0.0380761523,0.0077297452,0.1148010306,0.0423704552,0.0432293158,0.020326367,0.0211852276,0.0214715145,0.001953125
2345,2726,0,284,1422,299,0.2196442382,1.0997679814,0.2312451663,0.1140350877,0.1469298246,0.0650584795,4.7245780004,3.1693588166,2.5917362544,0.097799963,0.0030504714,0.0251432797,0.0054538732,0.0740432612,0.0488999815,0.0389166204,0.0137733407,0.0149750416,0.0193196524,0.0285087719
2346,2727,0,191,388,217,1.2088607595,2.4556962025,1.3734177215,0.1644204852,0.1967654987,0.1778975741,4.2036379699,2.3693984386,1.9072839993,0.1028708134,0.0044856459,0.0272129187,0.0011961722,0.0625,0.0520334928,0.0269138756,0.0206339713,0.0176435407,0.0394736842,0
2347,2728,0,117,1229,26,0.2412371134,2.5340206186,0.0536082474,0.1324503311,0.113410596,0.0074503311,3.225087331,0,1.0986122887,0.0993816254,0.0022084806,0.0233215548,0.0083922261,0.0580388693,0.0478798587,0.0453180212,0.0188162544,0.0169611307,0.029770318,0.0016556291
2348,2729,0,160,2469,113,0.37470726,5.7822014052,0.2646370023,0.2193965517,0.2349137931,0.0926724138,3.8144442089,1.3418906619,2.7222586878,0.0948328267,0.0031914894,0.0215805471,0.0157548126,0.0912867275,0.0542553191,0.0368287741,0.01408308,0.0086119554,0.015704154,-0.000862069
2349,2730,0,227,1064,87,0.4567404427,2.1408450704,0.1750503018,0.0644549763,0.072985782,0.0161137441,3.3861134217,1.3667110521,1.420571926,0.0999815191,0.0018480872,0.0270744779,0.0047126224,0.043707263,0.0358528923,0.0377933838,0.0183884679,0.0267972648,0.0436148586,0.0018957346
2350,2731,0,8,485,60,0.0071684588,0.4345878136,0.0537634409,0.1101694915,0.1398305085,0.125,3.0878475864,1.8273118739,1.926433028,0.0773903262,0.0022497188,0.0249718785,0.0301462317,0.0866141732,0.0652418448,0.0506186727,0.0134983127,0.0087739033,0.0249718785,0.0127118644
2351,2732,0,223,370,82,3.4307692308,5.6923076923,1.2615384615,0.5620689655,0.4620689655,0.0310344828,4.2048979146,1.8037193778,1.5047882837,0.1533166458,0.0025031289,0.0250312891,0.0006257822,0.0475594493,0.0175219024,0.0231539424,0.0093867334,0.0187734668,0.0607008761,0.0551724138
2352,2733,0,460,2361,361,0.5324074074,2.7326388889,0.4178240741,0.5733265202,0.5196729688,0.0730710271,4.7613807326,3.6832144307,3.1958074301,0.1178518675,0.0021101498,0.0288035451,0.0045368221,0.0863051277,0.0431525638,0.0308081874,0.0154040937,0.0091791517,0.0271154252,-0.0045988758
2353,2734,0,75,647,137,0.5952380952,5.1349206349,1.0873015873,0.582205029,0.4758220503,0.0270793037,4.9037845666,2.48436684,2.393312123,0.1075750784,0.000896459,0.0304796056,0.0089645899,0.0954728821,0.0367548185,0.0573733752,0.0242043926,0.0255490811,0.0407888839,-0.001934236
2354,2735,0,434,2404,719,1.3647798742,7.5597484277,2.2610062893,0.1833639706,0.2003676471,0.0836397059,5.8255104557,3.9868113165,3.6011162805,0.108469037,0.0025919874,0.0278920381,0.0108750775,0.0726883417,0.0482335043,0.045247084,0.0219191976,0.0176367837,0.0341466163,0.0041360294
2355,2736,0,132,306,62,0.4217252396,0.9776357827,0.1980830671,0.3873517787,0.3122529644,0.0671936759,3.5424479608,1.0977174025,0.8675632285,0.141754671,0.0004061738,0.0280259951,0.0069049553,0.0917952884,0.0454914703,0.0304630382,0.023151909,0.0105605199,0.0227457352,-0.0118577075
2356,2737,0,674,988,396,6.0178571429,8.8214285714,3.5357142857,0.1769147789,0.2535059331,0.2513484358,4.4208908648,3.3935436233,3.0194865924,0.0973868534,0.0021551724,0.0255926724,0.0049838362,0.0794719828,0.0672144397,0.0301724138,0.0192618534,0.0223599138,0.0250538793,0.0053937433
2357,2738,0,761,1989,1021,0.5876447876,1.5359073359,0.7884169884,0.3099315068,0.2756849315,0.024543379,5.4608845949,2.651763152,2.6246497972,0.1241796704,0.0022604638,0.0331048564,0.0072189004,0.0739390404,0.0362403383,0.0460113752,0.0158961645,0.0194691556,0.0460842934,0
2358,2739,0,588,1929,639,3.1111111111,10.2063492063,3.380952381,0.1412087912,0.2549450549,0.1318681319,5.1630287312,3.8028634113,2.7982037391,0.1089675359,0.0038584353,0.0338610963,0.0203565726,0.1163517829,0.0614688664,0.046833422,0.0160324641,0.0099121873,0.0143028206,0
2359,2740,0,291,1953,2192,1.2125,8.1375,9.1333333333,0.0646844027,0.0959833073,0.0902451748,5.9971600016,4.803303285,4.0190956352,0.072421981,0.0025440977,0.0251441655,0.0052578019,0.0907394844,0.041171981,0.0229816825,0.0266706242,0.0139501357,0.026797829,0
2360,2741,0,200,199,60,10,9.95,3,0.1771428571,0.2057142857,0.08,2.8943995444,2.1660849393,1.3321790402,0.1180722892,0.0048192771,0.0307228916,0.0126506024,0.0771084337,0.0560240964,0.0421686747,0.0325301205,0.0162650602,0.0331325301,0.0457142857
2361,2742,0,227,691,247,5.4047619048,16.4523809524,5.880952381,0.3159557662,0.3127962085,0.0853080569,4.7039095152,2.89046122,1.9722469794,0.1092660927,0.0034850349,0.036695367,0.0067650677,0.1113161132,0.0518655187,0.0332103321,0.0188601886,0.0137351374,0.0278802788,0
2362,2743,0,575,13702,250,0.8041958042,19.1636363636,0.3496503497,0.3016634677,0.4958413308,0.2037747921,4.245317803,2.8624493806,3.8787248519,0.0660690704,0.005002201,0.0218095962,0.0012405458,0.088038737,0.0545039818,0.0193685221,0.0094441554,0.0079635039,0.0066029053,0.0009596929
2363,2744,0,1017,1514,817,2.1099585062,3.1410788382,1.6950207469,0.2113156101,0.2276755283,0.0954328562,5.3604615592,4.0129586873,2.5362924414,0.113196519,0.0020132485,0.0281205351,0.0054552539,0.0496817769,0.0384465515,0.0315625406,0.0134433043,0.0119496038,0.0364982465,0.0259032038
2364,2745,0,208,1863,187,0.8253968254,7.3928571429,0.7420634921,0.2427983539,0.2410346855,0.0499706055,4.5365357281,2.5820405525,2.6747231635,0.0880576208,0.0034076828,0.0231567534,0.0111524164,0.0956474597,0.0394981413,0.0307465923,0.0174256506,0.009680917,0.0189745973,-0.0005878895
2365,2746,0,140,3338,560,0.1129943503,2.6941081517,0.4519774011,0.3499136442,0.3177892919,0.0393782383,5.3784988931,3.3238405134,3.315323164,0.1124056183,0.0021920922,0.0309734513,0.0202971503,0.0832183161,0.0411626208,0.0595924332,0.0180238694,0.0159941544,0.0283348218,0.0155440415
2366,2747,0,77,5172,439,0.1920199501,12.897755611,1.0947630923,0.1963867514,0.1766477083,0.0173971228,5.1524216538,3.4299556779,2.8539494683,0.1209551718,0.0048631461,0.0271525656,0.0174262735,0.1272834965,0.0577966207,0.0548350895,0.0198266725,0.0102874244,0.0055801484,0
2367,2748,0,9,238,70,0.1836734694,4.8571428571,1.4285714286,0.1741071429,0.2008928571,0.1741071429,3.107972276,2.4237825136,2.4282736375,0.0663017032,0.0006082725,0.0322384428,0.0054744526,0.0833333333,0.0705596107,0.0273722628,0.0164233577,0.0121654501,0.0243309002,0.0089285714
2368,2749,0,707,3828,599,0.8664215686,4.6911764706,0.7340686275,0.4869596284,0.4337263308,0.0550196499,4.7932486373,3.6871624031,2.335243722,0.1072323666,0.0010741139,0.0339539325,0.0108604845,0.0566893424,0.0360424872,0.0466046068,0.0190953574,0.0211242392,0.0359828142,0.0025008932
2369,2750,0,418,3805,702,0.6863711002,6.2479474548,1.1527093596,0.0506091846,0.0681037176,0.1180880975,4.926375941,3.1176764051,2.5164103002,0.0978243758,0.0034948522,0.0255974308,0.0052265357,0.0777053619,0.0585309027,0.0346021851,0.0125625767,0.008343566,0.0053839615,0.0003124024
2370,2751,0,314,974,328,1.2868852459,3.9918032787,1.3442622951,0.3821039903,0.4220072551,0.1124546554,4.9331420053,2.9960378325,2.2834360812,0.1008011653,0.0027676621,0.036416606,0.0061179898,0.105171158,0.0569555717,0.0409322651,0.0107793154,0.0106336489,0.0154406409,0.0084643289
2371,2752,0,157,291,47,3.4130434783,6.3260869565,1.0217391304,0.0320284698,0.0284697509,0.0035587189,2.0794415417,0.6365141683,2.5163151269,0.1189464741,0.0004248088,0.0250637213,0.0063721325,0.0531011045,0.0352591334,0.0433305013,0.0348343246,0.0301614274,0.0679694138,-0.0035587189
2372,2753,0,407,494,297,0.5724331927,0.6947960619,0.417721519,0.4689826303,0.3995037221,0.0669975186,4.405116444,2.3084373615,2.205598359,0.1149643705,0.0033254157,0.0247030879,0.016152019,0.0793349169,0.0508313539,0.03847981,0.026128266,0.0218527316,0.0517814727,0.0248138958
2373,2754,0,461,1044,522,0.7632450331,1.7284768212,0.8642384106,0.3337209302,0.3197674419,0.138372093,5.3545669954,3.475654644,3.2602351076,0.105030722,0.0046082949,0.0297619048,0.0084485407,0.0961981567,0.0503072197,0.0266897081,0.0253456221,0.0255376344,0.0464669739,0.0162790698
2374,2755,0,37,4829,1258,0.0342275671,4.467160037,1.1637372803,0.532659409,0.4475116641,0.032659409,6.3599527468,4.6402197602,3.5843580997,0.1238670695,0.0025490937,0.0276623867,0.0117069486,0.0744901813,0.0373867069,0.0550415408,0.0199206949,0.0191654079,0.0373867069,0.0046656299
2375,2756,0,823,944,876,5.1118012422,5.8633540373,5.4409937888,0.0636663008,0.144895719,0.1833150384,4.757496007,3.9345091477,3.1008382652,0.1094560895,0.0051223293,0.0301273842,0.007750893,0.0924041248,0.0480555368,0.0334299387,0.0169171665,0.0124014289,0.0316775628,0.0043907794
2376,2757,0,698,3325,406,0.5579536371,2.657873701,0.3245403677,0.0919058368,0.1596259271,0.2044501774,5.1447279798,4.0004081959,3.6770358296,0.0907955205,0.0061348325,0.0282425378,0.0064694597,0.0674608486,0.0584036051,0.0400883416,0.0154597778,0.0192299112,0.0360951234,0.0019348597
2377,2758,0,101,675,1417,0.4529147982,3.0269058296,6.3542600897,0.1749571184,0.1989708405,0.0274442539,4.8694516226,4.3582642148,4.3211623292,0.1058573298,0.0009816754,0.0281413613,0.0022905759,0.0710078534,0.0366492147,0.0230693717,0.0101439791,0.0104712042,0.0569371728,0.0051457976
2378,2759,0,65,726,93,2.9545454546,33,4.2272727273,0.7010135135,0.589527027,0.0219594595,4.2578561396,2.3769923466,2.4154079024,0.1468716861,0,0.0243902439,0.0026511135,0.0673382821,0.0339342524,0.0360551432,0.0201484624,0.0180275716,0.0599151644,0.0101351351
2379,2760,0,32,194,12,0.1807909605,1.0960451977,0.0677966102,0.1584699454,0.1693989071,0.1639344262,2.393312123,1.8739645229,1.314373843,0.1031855956,0.0027700831,0.0166204986,0.0138504155,0.0650969529,0.046398892,0.0470914127,0.0166204986,0.0138504155,0.0387811634,0.0273224044
2380,2762,0,36,252,60,0.0504908836,0.3534361851,0.0841514727,0.2459016393,0.1967213115,0.0573770492,2.9327122676,1.1626998335,1.0888999754,0.1371280724,0.0012936611,0.020698577,0.0064683053,0.0433376455,0.0368693402,0.0439844761,0.0245795602,0.0181112549,0.0679172057,-0.0040983607
2381,2763,0,50,169,31,1.6129032258,5.4516129032,1,0.754601227,0.754601227,0.0061349693,3.6140596321,0,4.143328578,0.16918429,0,0.0422960725,0.0060422961,0.0151057402,0.0332326284,0.0604229607,0.0362537764,0.0302114804,0.0271903323,0.0061349693
2382,2764,0,640,1691,674,0.9481481481,2.5051851852,0.9985185185,0.1234718826,0.195599022,0.1399755501,5.330929889,3.8892697623,3.4704608196,0.0916436736,0.0036131914,0.0283799764,0.0080147155,0.0972933911,0.0630666141,0.037248719,0.0136644331,0.0160294311,0.0266719222,-0.0006112469
2383,2765,0,593,4357,477,0.5615530303,4.1259469697,0.4517045455,0.5641904762,0.4792380952,0.0224761905,5.4784487291,3.3734599749,3.1299322882,0.0915492958,9.91866693116E-005,0.0349137076,0.0076373735,0.0693314818,0.0281690141,0.0284665741,0.0152747471,0.0101170403,0.0147788137,0.0011428571
2384,2766,0,128,267,96,5.5652173913,11.6086956522,4.1739130435,0.0305343511,0.1106870229,0.0801526718,3.0149468802,2.8685911173,1.2672355455,0.0980484364,0.0047025629,0.0305666588,0.0141076887,0.0677169057,0.0345638373,0.0496120386,0.0223371738,0.017869739,0.0260992241,-0.0076335878
2385,2768,0,152,1585,210,0.9806451613,10.2258064516,1.3548387097,0.4640522876,0.4233841685,0.0595497458,4.7196200405,2.1936724123,1.9168725131,0.1415836392,0.0015731515,0.0339538542,0.0099632931,0.0827215522,0.0443104352,0.0357891977,0.0145516518,0.0153382276,0.0267435763,0.0036310821
2386,2769,0,192,3659,223,0.1884200196,3.5907752699,0.218842002,0.2296795953,0.3069139966,0.2232715008,4.4613759104,4.2554874859,2.9764136752,0.0878303128,0.0071884175,0.0287030475,0.0223752151,0.1166346056,0.048800243,0.0462184874,0.0172623266,0.0064290777,0.0079983801,0
2387,2770,0,88,274,86,1.2054794521,3.7534246575,1.1780821918,0.152892562,0.1694214876,0.020661157,3.6171884271,1.6957425342,1.6674619334,0.1246404602,0.0019175455,0.024928092,0.0067114094,0.0690316395,0.0484180249,0.0345158198,0.0225311601,0.0162991371,0.0465004794,0.1198347107
2388,2771,0,96,347,140,0.1428571429,0.5163690476,0.2083333333,0.0678466077,0.0530973451,0.017699115,2.8782183067,1.6674619334,0.6365141683,0.1178509532,0.0008665511,0.0384170999,0.0072212594,0.0736568458,0.0257076834,0.0586366262,0.0219526285,0.0190641248,0.0309069902,0.005899705
2389,2772,0,1372,4473,3306,2.2904841402,7.4674457429,5.5191986644,0.2092274678,0.2167381974,0.0994277539,6.3183896491,4.5731600189,3.4755092336,0.1134786196,0.0016987817,0.0308207543,0.0123768383,0.0891132359,0.0527107703,0.0474688152,0.020094161,0.0121341552,0.0184439159,-0.0007153076
2390,2773,0,1822,3842,1429,1.4080370943,2.9690880989,1.1043276662,0.127195836,0.1584255042,0.1232921275,5.3533525022,4.6108576411,3.1105335035,0.1060120535,0.0062325445,0.0373952668,0.00414523,0.1115978245,0.0464794943,0.039364986,0.0127296781,0.015169778,0.0190504189,0.0006506181
2391,2774,0,21,70,21,0.1909090909,0.6363636364,0.1909090909,0.1492537313,0.1492537313,0.0597014925,1.6094379124,1.054920168,0.6365141683,0.0792393027,0,0.028526149,0.0047543582,0.0522979398,0.0332805071,0.0396196513,0.0158478605,0.0206022187,0.0618066561,0
2392,2775,0,25,153,14,0.3472222222,2.125,0.1944444444,0.56,0.56,0.1,1.7133939157,1.524707393,0,0.1037924152,0,0.0419161677,0.003992016,0.125748503,0.0538922156,0.0379241517,0.0219560878,0.0399201597,0.0518962076,0
2393,2776,0,130,873,128,0.9285714286,6.2357142857,0.9142857143,0.2579415502,0.290978399,0.0991105464,3.9184848535,2.2439293353,1.0949094052,0.1221707478,0.0027796161,0.0386499007,0.005691595,0.107081403,0.0504301787,0.0416942422,0.0165453342,0.0173395103,0.0254136334,0.0038119441
2394,2777,0,77,2674,1036,0.1015831135,3.5277044855,1.3667546174,0.8485864878,0.7364638237,0.0258744609,5.1074483505,2.953402331,2.4151302842,0.0902503294,0.0042819499,0.0214097497,0.0052700922,0.0770750988,0.0283267457,0.023715415,0.0115283267,0.0115283267,0.0263504611,0.0057498802
2395,2778,0,1503,1259,824,2.6322241681,2.2049036778,1.4430823117,0.4628865979,0.4144329897,0.0711340206,4.7997530938,3.3939286882,2.4515830605,0.1014029043,0.002215112,0.0265813438,0.0332266798,0.082205267,0.0521781935,0.063992124,0.0150135368,0.0098449422,0.0167364017,0.0082474227
2396,2779,0,327,124,217,19.2352941176,7.2941176471,12.7647058824,0.2916666667,0.4,0.0916666667,2.3977944775,1.2770342595,1.1537419427,0.0953488372,0,0.0325581395,0.0058139535,0.1325581395,0.0825581395,0.0406976744,0.0127906977,0.0069767442,0.0069767442,0.0166666667
2397,2780,0,484,877,323,2.7816091954,5.0402298851,1.8563218391,0.3346560847,0.3227513228,0.1984126984,4.5320049709,2.9183060411,2.3662655432,0.1144781145,0.0046845264,0.0294246816,0.0036597863,0.1127214171,0.0524081394,0.0335236422,0.0102474016,0.012004099,0.0181525399,0.0013227513
2398,2781,0,117,1016,114,0.4552529183,3.953307393,0.4435797665,0.2470334412,0.2588996764,0.1531823085,4.0073952388,2.7244246411,1.9893734217,0.1080344489,0.0011991715,0.0279079908,0.0091573095,0.0712961954,0.0409898616,0.0304153494,0.0167884007,0.0155892293,0.0301973182,0.0043149946
2399,2782,0,227,684,112,1.1237623762,3.3861386139,0.5544554455,0.239095315,0.2310177706,0.0080775444,3.9278047916,1.3862943611,2.3639211033,0.102360515,0.0027896996,0.028111588,0.0315450644,0.0791845494,0.0373390558,0.0628755365,0.0229613734,0.0223175966,0.0515021459,0.0080775444
2400,2783,0,352,1170,282,0.6901960784,2.2941176471,0.5529411765,0.3081570997,0.2668680765,0.0342396777,5.1386439652,3.0776220828,2.5576380068,0.1212595141,0.0021895527,0.0394119487,0.0119904077,0.1314774268,0.0424356167,0.053070587,0.0203315608,0.01157335,0.0199145032,0.0040281974
2401,2784,0,441,584,150,12.6,16.6857142857,4.2857142857,0.2456479691,0.3539651838,0.0560928433,4.1548427219,2.0582239041,1.560710409,0.1022782356,0.0016965584,0.0203587009,0.0116335434,0.0913717887,0.0559864275,0.0300533204,0.0254483762,0.0121182744,0.0186621425,0.0096711799
2402,2785,0,263,337,134,0.2384406165,0.3055303717,0.121486854,0.3096085409,0.3914590747,0.0676156584,3.6797509448,2.3131536787,1.5792331346,0.0923149016,0.0028116214,0.0262417994,0.0084348641,0.0965323336,0.0402999063,0.0332708529,0.0159325211,0.0084348641,0.0182755389,0.0035587189
2403,2786,0,282,830,224,7.4210526316,21.8421052632,5.8947368421,0.2183462532,0.2674418605,0.1253229974,3.9163119253,3.0898145844,2.5990869254,0.098120576,0.003783256,0.0266048328,0.0102514035,0.0711496217,0.0373443983,0.0368562363,0.017451794,0.0096412009,0.0300219673,0.003875969
2404,2787,0,935,787,637,2.2530120482,1.8963855422,1.534939759,0.1843575419,0.2402234637,0.0670391061,5.2672016806,3.5987179881,2.6895778822,0.0948320413,0.004005168,0.0320413437,0.0056847545,0.0895348837,0.0488372093,0.0338501292,0.0210594315,0.0158914729,0.0329457364,0.0195530726
